Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
0,43266.00189469721,West,Zone 4,6,0,3,4649,0,40,0,0,0,112,17.0,27,0,3,3,11,34063
0,28413.119743296338,South,Zone 6,4,2,3,4172,0,44,0,0,0,201,37.0,15,0,0,3,29,19071
1,22367.102099012714,West,Zone 6,4,3,4,7253,1,31,0,0,1,105,27.0,8,1,4,2,15,11137
0,48124.89319462626,West,Zone 6,8,0,4,4125,0,17,0,0,1,61,19.0,29,0,0,5,23,38120
0,41075.8471677738,West,Zone 4,5,0,3,3391,1,17,1,0,1,213,31.0,24,1,4,2,11,31132
0,26779.9004630386,North,Zone 5,1,2,3,3415,0,63,0,0,1,193,30.0,15,0,2,3,24,17070
0,50025.655203246075,South,Zone 5,3,1,2,4047,1,44,0,0,1,65,43.0,29,1,4,4,10,39061
0,41028.81281661361,South,Zone 5,4,0,2,4610,0,68,0,0,1,174,28.0,27,1,2,6,14,32130
0,26467.49524065906,South,Zone 6,7,5,3,5304,0,33,0,0,1,74,45.0,13,0,1,5,15,15062
0,37828.261024572734,North,Zone 6,0,1,3,6189,1,38,0,0,1,82,31.0,24,0,2,3,23,28128
0,31140.61645130532,North,Zone 6,5,2,3,4080,0,33,0,1,1,64,28.0,16,1,4,4,23,21093
0,36364.33584753999,West,Zone 3,1,1,4,4474,1,69,0,0,1,104,26.0,21,0,3,5,19,26130
0,47790.38281331102,West,Zone 4,6,0,4,5625,0,39,0,0,1,63,28.0,31,0,1,2,11,38125
0,36400.44930721339,North,Zone 6,2,2,2,8474,0,28,0,0,0,178,16.0,19,0,0,3,23,24056
0,30030.075287434134,West,Zone 6,0,1,4,3690,0,70,0,0,0,55,17.0,17,0,1,3,9,20145
0,52976.19678112684,South,Zone 2,0,0,2,7180,1,44,0,0,1,97,24.0,33,0,3,5,12,43138
0,40291.05444635895,West,Zone 1,5,0,6,3942,1,67,0,0,0,95,28.0,24,0,0,5,3,30100
0,35772.88690885552,West,Zone 6,4,0,4,5527,0,52,0,0,0,163,17.0,19,1,0,5,15,25141
0,56084.24286137423,South,Zone 2,1,0,2,5533,1,32,0,0,1,118,35.0,37,0,2,3,22,46090
1,40527.04705947128,West,Zone 5,6,0,2,4877,1,50,0,0,1,135,26.0,22,1,4,4,10,31107
0,16765.978925375584,South,Zone 2,1,0,2,4817,0,34,0,0,0,173,21.0,5,0,3,3,32,6106
0,16657.447956788466,South,Zone 2,4,1,2,4712,0,17,0,0,0,145,23.0,5,0,3,2,32,7089
0,37995.01194246851,West,Zone 6,7,0,3,5132,1,69,0,0,1,126,27.0,24,0,2,4,23,27079
0,14256.973987008276,West,Zone 5,3,0,2,5856,1,44,0,0,1,108,34.0,0,0,0,0,10,5102
0,17595.012024731786,West,Zone 3,0,0,3,4405,1,36,0,0,1,72,34.0,6,0,1,3,19,7106
0,38023.90532115566,South,Zone 3,7,0,2,5997,1,70,0,1,1,248,28.0,19,1,0,2,19,27108
0,17419.10417232245,South,Zone 1,3,1,2,6135,1,36,0,0,1,129,32.0,6,0,0,5,16,8122
0,21697.737082595726,North,Zone 6,7,0,3,4946,0,46,1,1,1,158,27.0,0,0,0,0,28,14121
0,39140.545190782694,North,Zone 6,4,0,2,7116,0,43,0,0,0,134,20.0,23,1,0,4,13,31142
0,31399.034145096113,North,Zone 6,5,0,4,4783,0,43,0,0,1,98,32.0,16,1,3,3,13,22094
0,35919.16891283232,South,Zone 3,1,0,2,4908,1,18,0,0,1,249,22.0,21,0,1,1,19,26122
0,47788.08109084682,North,Zone 2,7,0,3,5155,0,51,0,0,0,81,27.0,28,1,4,3,1,39064
0,40406.34318127388,North,Zone 5,1,1,4,5973,1,61,0,0,1,202,35.0,22,0,0,6,17,29142
0,40768.835653072034,North,Zone 2,6,1,2,4459,1,19,0,0,0,254,36.0,27,0,1,5,12,31143
0,31588.169210972228,West,Zone 6,5,0,5,4969,0,29,0,0,1,102,28.0,17,1,2,6,9,22089
0,53816.23193117246,North,Zone 5,8,0,2,4425,1,60,0,0,1,237,29.0,33,0,0,2,24,43128
0,25902.980129148717,North,Zone 6,2,0,2,5106,0,42,0,0,1,231,31.0,13,1,3,6,6,17151
0,20841.07452845623,West,Zone 5,1,0,3,4306,0,46,0,0,0,243,12.0,9,0,0,3,25,12132
0,23792.969686722194,North,Zone 6,6,2,2,6579,1,35,0,0,0,138,32.0,11,0,0,1,4,14077
0,33990.43374419289,North,Zone 6,2,0,2,6691,0,40,0,0,0,83,23.0,19,0,2,4,13,23068
0,30560.65558944788,South,Zone 3,1,0,4,4512,1,63,1,0,0,217,20.0,17,0,4,2,27,23094
0,25994.105332339648,North,Zone 6,3,4,3,4558,1,40,0,0,1,78,25.0,13,1,4,4,9,17088
0,18007.444026352594,North,Zone 1,0,4,3,5624,0,27,0,0,1,89,43.0,6,0,3,4,31,8136
0,34901.851902308874,North,Zone 3,0,0,2,4135,0,48,0,0,0,190,17.0,19,0,0,2,27,26056
0,28100.760828875547,South,Zone 3,3,1,4,5135,0,15,0,0,1,181,44.0,16,1,2,2,27,19122
0,34063.49586103346,North,Zone 5,8,1,2,4694,1,25,0,0,0,218,21.0,21,0,2,4,14,25089
0,17177.275828140126,North,Zone 6,0,0,3,5741,0,41,0,0,1,226,19.0,5,0,0,2,29,7127
0,25103.951890069977,North,Zone 6,1,4,3,5080,1,24,0,0,1,206,28.0,11,0,4,1,13,14064
0,37538.94378912069,South,Zone 3,7,2,2,3335,1,30,0,0,1,111,31.0,21,1,3,3,27,27149
0,58802.34736535687,South,Zone 4,0,0,2,5650,0,50,0,0,1,99,26.0,35,0,3,5,26,48109
0,37022.86626334118,North,Zone 5,2,3,3,4336,1,69,1,0,1,213,31.0,22,0,2,5,17,26061
0,31685.29059300682,South,Zone 3,3,0,3,4204,1,37,1,0,1,131,34.0,20,0,2,6,19,23107
0,21405.155761640694,South,Zone 3,5,1,2,4689,1,63,0,0,1,63,23.0,9,1,1,2,19,11099
0,20346.786178331888,West,Zone 3,5,0,4,4208,1,63,0,0,0,55,21.0,7,0,1,3,19,9148
1,40336.345183666956,South,Zone 6,0,0,2,4072,0,50,0,0,1,113,35.0,22,0,4,5,2,30125
0,22593.244325999054,North,Zone 3,5,0,2,4934,1,22,1,0,1,101,43.0,10,0,0,3,27,14096
0,45737.007409375874,South,Zone 2,4,1,2,3836,1,45,0,0,1,151,23.0,29,0,3,4,1,38130
0,19490.92949257511,West,Zone 1,4,0,3,6295,1,37,1,0,1,241,26.0,6,1,0,2,30,8113
0,23334.97372054962,South,Zone 5,5,0,2,3958,1,28,0,0,1,249,30.0,10,0,0,5,14,13123
0,35271.29123058678,North,Zone 5,2,2,3,5736,1,29,1,1,1,117,33.0,21,0,1,4,17,24076
0,29251.317786649728,West,Zone 6,7,1,3,5633,0,21,0,0,0,257,25.0,17,1,1,2,9,20141
0,26840.939136648165,West,Zone 6,1,3,3,4827,1,67,0,0,0,143,21.0,15,1,2,4,23,18129
0,27083.646109043195,North,Zone 6,3,1,4,4745,1,51,0,0,1,150,43.0,14,0,0,3,13,17065
0,15097.52598676876,North,Zone 6,0,0,3,6209,1,58,0,0,0,71,23.0,4,0,0,2,29,5135
0,32609.85666211626,North,Zone 6,3,0,2,6288,1,65,0,0,0,128,38.0,17,0,3,4,23,22057
0,25696.54686783417,North,Zone 2,8,0,4,5097,1,55,0,0,1,269,35.0,12,1,4,4,22,15099
1,28506.93800878229,West,Zone 1,6,0,5,6676,0,39,0,0,0,112,29.0,15,0,2,3,30,19061
0,41081.277464211686,North,Zone 4,6,0,2,3856,1,16,0,0,1,101,39.0,24,1,2,4,26,31138
0,37773.07047200676,South,Zone 4,3,3,2,4851,0,51,0,0,0,110,14.0,25,1,1,6,20,30112
0,34026.724515974885,South,Zone 6,5,0,3,6838,0,36,0,0,1,205,39.0,20,0,0,3,29,25090
0,22115.248203977193,West,Zone 4,6,3,4,4500,1,55,0,0,1,78,28.0,11,0,1,1,11,12150
0,16569.942238259653,West,Zone 5,1,0,4,5584,0,30,0,0,1,149,45.0,5,0,3,1,10,7117
0,22381.554573721776,North,Zone 6,3,0,2,5888,1,49,0,0,1,152,25.0,10,0,3,1,28,13134
0,44602.31975003578,North,Zone 6,7,3,2,5361,0,18,0,0,0,100,22.0,27,0,3,2,28,35148
0,41747.61789675652,West,Zone 6,1,1,4,5576,1,47,0,0,0,248,23.0,26,0,1,6,23,32077
0,35567.27799274883,North,Zone 4,7,3,4,5247,1,57,0,0,1,172,22.0,20,1,2,3,26,25065
0,35874.40805505714,North,Zone 5,1,0,3,5799,0,70,0,0,1,96,25.0,18,0,0,5,24,24070
0,13679.201288664306,North,Zone 6,8,0,3,6564,0,18,0,0,1,269,28.0,0,0,0,0,28,4135
0,25902.004735271155,North,Zone 2,1,0,2,6914,1,41,0,0,0,260,22.0,14,0,2,5,1,16137
0,56604.74498351556,South,Zone 4,1,0,3,5064,0,54,0,0,0,205,36.0,38,0,2,3,26,47115
0,39667.555923169406,North,Zone 6,8,0,2,6368,0,29,0,0,1,148,28.0,25,0,1,5,6,29080
0,28483.446441168388,South,Zone 5,4,0,2,4072,1,60,0,0,1,171,22.0,16,1,2,2,25,19077
0,14461.731042354133,West,Zone 4,7,1,3,4013,0,52,0,0,1,62,24.0,4,0,1,3,26,5056
1,15663.047639383105,West,Zone 3,3,3,3,4098,1,47,0,0,1,242,26.0,4,0,0,3,19,5140
0,37779.09152287331,South,Zone 3,4,1,2,4779,1,51,0,0,1,101,25.0,21,1,4,6,19,27131
0,14828.120705943966,West,Zone 6,5,0,3,3513,0,60,0,0,0,197,26.0,4,1,0,1,6,5058
0,16280.294196533978,West,Zone 6,3,1,6,4199,0,50,1,0,0,153,45.0,5,0,2,6,15,6127
0,18238.20860201292,South,Zone 6,4,0,2,4642,1,49,0,0,1,108,38.0,6,0,0,2,9,8101
0,18931.034219917616,North,Zone 6,6,1,3,3691,1,46,0,0,1,93,22.0,6,1,0,2,6,8090
0,41785.52006823178,North,Zone 6,3,0,2,4476,0,41,0,0,0,229,27.0,24,1,1,2,28,31097
0,45620.16290465248,West,Zone 3,3,0,3,5086,0,23,0,0,0,84,15.0,26,1,4,4,19,36055
0,15970.00660856979,South,Zone 1,3,1,4,6718,1,59,0,0,0,236,37.0,4,1,0,1,31,6107
0,41204.74740191175,North,Zone 6,8,0,4,3100,1,35,0,0,1,106,27.0,25,1,0,3,28,32056
0,31363.076962962306,North,Zone 6,2,2,2,5818,0,38,0,0,0,175,15.0,19,0,2,4,23,21111
0,21901.596243411746,North,Zone 4,5,0,4,3911,1,62,0,0,0,195,27.0,8,0,0,5,26,10060
0,44064.09643100705,West,Zone 6,7,0,2,6083,1,47,0,0,1,264,37.0,26,1,3,6,6,34146
1,34490.88758517943,North,Zone 6,6,1,2,4250,0,43,0,0,0,239,18.0,21,0,1,6,23,25103
0,23665.35570418684,South,Zone 2,8,0,2,4178,0,63,0,0,1,234,29.0,9,1,4,2,32,13119
0,18529.213609886938,West,Zone 3,4,4,4,7835,0,61,0,0,1,226,33.0,6,1,3,6,27,8089
0,27923.60812350571,North,Zone 5,0,2,4,5742,0,51,0,0,1,74,29.0,15,0,1,5,17,18097
0,46163.18650189426,West,Zone 4,5,1,4,5440,1,52,1,0,1,205,28.0,29,0,1,4,26,35141
0,48297.71988924619,North,Zone 6,5,0,2,4347,1,43,0,0,1,119,34.0,31,0,1,3,8,39099
0,45629.596387689744,North,Zone 5,2,0,3,5897,1,26,0,0,0,145,26.0,26,1,4,3,25,37108
0,16801.04210045718,North,Zone 6,8,1,3,5794,1,24,0,0,1,67,34.0,5,1,0,1,6,6141
0,31040.17069942473,North,Zone 4,5,0,2,4817,0,44,1,0,1,207,53.0,16,1,4,2,26,22115
0,25727.066754120617,West,Zone 1,5,4,4,5326,1,32,0,0,0,213,25.0,12,0,3,3,3,16131
0,25612.6242442425,North,Zone 4,0,5,3,4927,1,19,0,0,1,106,29.0,11,0,2,4,26,13099
0,42744.18170431161,West,Zone 6,8,0,3,4188,1,22,0,0,1,258,28.0,27,0,1,6,15,32088
0,24374.44606173849,North,Zone 6,3,1,2,4515,1,26,0,0,1,166,36.0,10,1,4,6,23,14103
0,41014.46158498796,West,Zone 2,7,1,4,4996,1,61,1,0,1,122,40.0,26,0,1,2,12,31079
0,28539.91093242234,West,Zone 2,4,1,3,5765,1,35,0,0,1,230,28.0,15,0,2,4,12,18094
0,34737.92811218565,North,Zone 4,7,1,4,6061,1,20,0,0,1,212,28.0,21,0,2,5,26,25076
0,37644.62530114701,West,Zone 2,1,0,3,4849,1,28,0,0,1,145,33.0,24,0,1,3,1,28079
0,30823.274139778936,West,Zone 5,1,0,3,5798,1,64,0,0,1,208,25.0,17,0,2,5,24,21065
0,18426.569521897592,West,Zone 1,6,0,2,5465,1,28,1,0,1,216,15.0,6,0,0,3,30,8110
0,15272.080111632496,West,Zone 6,2,2,3,4390,1,24,0,0,1,186,27.0,4,1,0,2,9,5081
0,41741.710800047586,South,Zone 5,3,0,3,5368,1,32,0,0,1,112,28.0,25,1,4,3,14,32112
0,31943.51086231723,North,Zone 6,8,3,4,5078,0,36,0,0,1,192,28.0,18,0,3,6,29,23074
0,51657.23087316898,South,Zone 6,7,1,3,4276,0,51,0,0,1,92,42.0,34,1,2,5,29,41090
0,40643.67445874977,South,Zone 3,1,0,3,4167,1,36,0,0,1,219,48.0,25,0,0,5,19,31090
0,47517.75188950071,West,Zone 5,3,0,3,4420,0,54,0,0,0,159,19.0,30,0,2,6,5,37149
0,17081.740119886133,West,Zone 4,3,0,3,5787,1,69,1,0,1,164,40.0,6,0,3,1,26,8094
0,34289.78278863014,North,Zone 6,4,0,4,3505,1,54,0,0,1,61,32.0,20,0,1,6,28,23092
0,59982.91875727964,North,Zone 6,4,0,2,7563,1,56,0,0,0,152,31.0,35,1,4,6,28,49149
0,57724.67002536334,West,Zone 2,5,0,6,5150,1,39,0,0,1,117,44.0,36,1,4,4,12,48110
1,51494.67407263762,North,Zone 4,5,0,4,5301,1,30,0,0,0,256,24.0,28,1,3,2,26,39146
0,42726.42769593594,West,Zone 5,7,0,4,5049,1,43,0,0,1,174,24.0,27,0,1,5,14,32083
0,26342.056037089187,West,Zone 3,4,0,3,4105,0,26,0,0,0,160,15.0,13,0,3,6,19,17110
0,25137.593037715873,South,Zone 3,8,0,3,4085,0,26,0,1,1,157,28.0,13,1,1,3,19,15110
1,36625.69929847099,West,Zone 4,4,0,4,4187,1,30,0,0,0,99,28.0,21,0,1,4,26,26105
0,18143.46711266216,North,Zone 2,7,0,3,4370,1,63,0,0,1,107,29.0,5,1,4,1,12,7099
0,27729.629268676905,West,Zone 1,7,3,7,3982,1,37,1,1,1,96,28.0,15,1,1,1,3,18145
0,29285.12349314212,North,Zone 6,5,0,3,4550,0,70,0,1,1,119,32.0,12,1,4,1,23,18094
0,41726.11406364867,West,Zone 4,1,3,4,4524,0,52,0,0,1,98,30.0,26,0,3,2,26,32143
0,38680.084497115204,North,Zone 5,8,0,3,6424,0,46,1,0,1,75,37.0,23,0,2,5,24,29102
0,40459.481594681056,North,Zone 1,6,3,5,4295,1,59,0,0,1,178,28.0,23,0,3,2,21,29094
0,39660.874542881415,North,Zone 2,3,0,3,5277,1,27,0,0,1,271,42.0,24,0,1,2,12,30109
0,61113.497378800734,North,Zone 3,2,0,3,5125,0,63,0,0,0,84,24.0,38,0,0,6,19,52060
0,51002.0564598999,West,Zone 3,8,0,4,4438,0,63,0,0,0,184,23.0,30,0,3,6,19,40094
0,26213.27108371447,North,Zone 6,6,2,2,4471,1,35,0,0,1,170,38.0,15,0,2,2,23,17055
1,39081.80686818289,South,Zone 6,1,1,4,4556,0,49,0,0,0,261,28.0,23,0,1,2,2,28092
0,37424.15014085913,North,Zone 6,2,0,2,5697,0,30,0,0,0,162,17.0,19,0,4,6,23,26088
0,38157.775099383856,North,Zone 6,1,0,2,4860,1,59,1,0,1,74,23.0,21,0,0,2,23,28079
0,38137.195467075915,North,Zone 6,1,0,4,6957,1,28,0,0,0,63,28.0,22,0,3,3,7,28059
0,17216.099346306684,South,Zone 4,5,1,2,4255,1,16,0,0,1,152,32.0,5,0,2,5,26,6103
0,34723.705116082914,North,Zone 5,7,0,2,5025,1,59,0,0,1,142,35.0,15,1,4,5,25,23074
0,16518.840725909962,West,Zone 1,2,2,4,4767,1,42,1,0,1,88,28.0,4,0,3,5,21,6071
0,13147.443243269488,West,Zone 4,0,0,2,6112,1,54,0,0,0,184,26.0,0,0,0,0,11,3117
0,16352.97396706677,East,Zone 1,6,0,3,5182,1,50,0,0,0,59,22.0,4,1,0,3,31,5060
0,17000.184760541557,North,Zone 1,7,3,2,3763,1,40,0,0,1,244,37.0,0,0,0,0,16,6060
1,38814.91878939721,North,Zone 6,3,1,3,5707,1,60,0,0,0,117,40.0,23,0,3,4,6,29096
0,41917.34214095409,North,Zone 5,2,0,4,4929,1,25,0,0,1,77,28.0,25,0,3,3,5,31095
0,17941.89017754675,North,Zone 3,0,0,3,4569,1,57,0,0,1,204,27.0,7,0,0,2,27,8118
0,36975.35840796055,West,Zone 6,2,2,5,4713,0,59,0,0,0,98,31.0,20,0,0,5,9,25088
0,36136.120991409894,North,Zone 5,7,0,4,4402,0,46,0,0,0,148,18.0,22,0,1,6,24,25075
0,32986.107258182295,South,Zone 6,6,5,3,5233,0,32,0,0,0,268,29.0,17,1,3,6,9,22121
0,54620.06572576565,South,Zone 2,6,0,2,4806,0,43,0,0,0,141,21.0,34,0,3,5,12,44073
0,30775.06847747352,West,Zone 5,3,0,3,5391,0,42,0,0,1,205,33.0,15,1,4,2,24,20115
0,28681.24956357116,West,Zone 1,7,0,3,6494,1,33,0,0,1,204,29.0,16,0,1,4,30,20082
0,16553.05855343029,West,Zone 2,3,1,2,6342,1,44,0,0,1,154,36.0,5,0,2,1,12,6131
0,45458.84891872809,North,Zone 5,1,0,4,4739,1,21,0,0,1,108,31.0,27,0,2,2,17,34065
1,33819.53606254615,North,Zone 5,6,0,3,5733,0,48,0,0,0,169,26.0,19,1,2,3,24,22113
0,42460.57850343586,West,Zone 4,6,3,3,8946,1,27,0,0,1,125,29.0,25,1,0,4,26,33119
0,36745.72861118111,West,Zone 5,0,0,4,4232,1,55,0,0,1,133,36.0,19,0,4,4,10,26093
0,28631.85018799033,North,Zone 6,6,3,3,5016,1,37,0,0,1,228,44.0,16,1,2,2,28,19108
0,16913.96717872414,North,Zone 5,8,0,2,6949,0,67,0,0,0,127,28.0,5,0,2,2,14,6085
0,36072.95057635902,North,Zone 2,4,0,4,4367,1,63,0,0,1,240,36.0,21,0,0,3,12,27089
0,51714.58201213622,North,Zone 6,7,1,3,4220,0,35,0,0,0,208,18.0,31,1,3,2,9,41071
0,15829.701444933553,South,Zone 6,7,0,2,6201,1,42,0,0,0,202,27.0,4,1,0,2,15,5106
0,46289.926127228195,North,Zone 3,1,0,4,5508,1,52,0,0,1,86,25.0,27,0,0,6,27,37065
0,28457.700581447287,West,Zone 3,3,2,5,4575,1,53,0,0,0,128,22.0,14,0,3,5,19,18145
0,38359.095774487825,North,Zone 6,3,0,3,4240,1,51,0,0,0,158,24.0,19,0,0,6,28,26063
0,44993.514464689535,West,Zone 4,0,1,5,3645,0,66,0,0,0,227,29.0,28,0,4,6,26,36087
0,44292.24176160839,West,Zone 6,4,2,4,2880,0,29,0,0,0,268,34.0,30,1,2,4,23,36149
0,16193.193971265255,South,Zone 1,1,2,2,5199,0,32,0,0,1,70,29.0,4,0,0,2,21,5145
0,42311.8991042798,South,Zone 5,1,0,2,4491,0,48,0,0,1,151,35.0,26,0,3,6,14,33093
0,28152.8075889563,North,Zone 2,6,1,3,6491,0,30,0,0,1,126,44.0,15,0,2,2,12,18098
0,27297.35888305126,South,Zone 1,5,2,5,4837,1,29,1,1,1,124,22.0,14,1,2,2,21,17088
0,38558.27450310763,North,Zone 6,8,4,4,5006,0,25,0,0,1,57,24.0,22,0,3,6,29,29137
0,26964.48849009783,South,Zone 4,6,1,2,7581,1,37,0,0,1,203,38.0,13,0,2,3,26,16098
0,13656.323521806218,North,Zone 3,7,1,2,6196,0,69,0,0,0,265,16.0,0,0,0,0,27,3143
0,34350.88901179987,West,Zone 3,5,0,5,2828,0,19,0,0,1,178,28.0,18,1,4,1,19,26055
0,14925.270767406619,West,Zone 6,7,0,4,4060,1,52,0,0,1,160,28.0,5,0,0,3,6,6138
0,47316.667316996536,South,Zone 5,6,0,4,4572,1,37,0,0,1,186,18.0,29,0,1,6,14,36100
0,37394.48823372969,West,Zone 5,0,4,4,3832,0,15,0,0,0,80,21.0,23,0,0,3,10,28063
1,29902.730009780247,North,Zone 6,0,0,2,4552,0,70,0,0,0,89,24.0,15,0,1,2,6,19137
0,17060.580848789214,South,Zone 3,7,0,2,3776,1,61,0,0,1,112,23.0,4,1,2,1,19,5146
0,51719.060062320714,North,Zone 6,3,1,4,4425,1,62,1,0,1,184,27.0,32,0,0,6,6,41147
1,27799.53740001102,West,Zone 6,2,0,4,4952,0,67,0,0,0,150,18.0,12,0,0,3,6,17124
0,39285.50645805884,South,Zone 1,8,0,4,3732,0,66,0,0,0,260,24.0,25,0,1,2,16,31109
0,45975.34829094625,South,Zone 1,7,1,2,3541,1,36,0,0,1,93,31.0,32,1,2,5,21,39079
0,29131.660234153223,West,Zone 2,0,1,6,5373,1,28,0,0,0,177,22.0,15,0,0,2,12,19142
0,45974.97418865264,South,Zone 4,7,0,2,5175,1,68,0,0,1,68,23.0,26,1,4,5,26,35098
0,32564.101040536356,North,Zone 6,0,0,2,6050,0,60,0,0,0,183,37.0,18,0,3,3,29,22084
0,15123.493306266664,East,Zone 3,4,2,4,5682,0,32,0,0,0,271,19.0,4,0,2,3,27,5118
0,29778.473917037278,South,Zone 2,0,2,2,5272,1,38,0,0,1,79,34.0,16,0,4,3,32,20084
0,26711.33633335017,North,Zone 3,1,0,2,5960,1,47,0,1,1,145,33.0,12,0,0,6,27,15107
0,17072.61890766788,South,Zone 6,0,0,4,4202,0,50,0,0,0,250,32.0,7,0,0,2,29,9142
0,33749.411147377716,West,Zone 6,2,0,2,5465,0,63,1,0,1,138,24.0,18,0,3,3,6,23123
1,47625.993817916264,North,Zone 6,7,0,3,4467,0,31,0,0,0,140,18.0,29,1,1,4,23,38109
0,16698.35694144739,South,Zone 5,5,0,2,4334,0,32,0,0,0,201,31.0,5,1,3,3,10,6083
0,33289.62867973499,North,Zone 3,4,0,3,5308,1,26,0,0,1,173,23.0,18,1,4,6,27,23105
0,17276.521764772457,North,Zone 1,5,0,2,4487,0,66,0,0,0,243,19.0,0,0,0,0,30,7083
0,16980.013959257187,West,Zone 4,3,0,4,4065,0,38,0,0,1,134,29.0,6,0,2,4,26,8062
0,24091.546472777984,South,Zone 4,1,4,1,4713,0,21,0,0,0,138,25.0,12,0,1,3,26,14113
0,45159.57915387186,South,Zone 1,1,0,2,4816,1,66,0,0,1,184,36.0,24,0,0,4,21,33100
0,30274.475729231675,West,Zone 2,7,2,7,4287,0,42,0,0,1,183,11.0,17,0,3,5,1,21133
0,55734.14978834939,North,Zone 6,7,0,3,4174,1,30,1,1,1,190,35.0,33,0,3,5,6,44086
1,22317.485519981165,South,Zone 5,8,1,3,4611,1,16,0,1,1,143,31.0,9,1,4,4,14,12098
0,27019.54831475881,South,Zone 5,5,0,2,3843,1,66,1,0,1,131,23.0,14,0,2,3,25,17070
0,34311.11506162488,North,Zone 1,8,0,3,4465,0,32,0,0,0,195,24.0,17,0,3,6,3,23100
0,37330.13437989443,South,Zone 2,5,0,2,4462,1,50,0,0,1,131,29.0,23,0,1,6,12,28087
0,54036.41264039247,East,Zone 4,7,0,10,4357,1,67,0,0,1,61,34.0,33,0,0,5,26,44111
0,26374.350105389334,North,Zone 6,0,0,2,9216,0,51,0,0,0,190,17.0,12,0,4,1,23,16128
0,27879.878962978513,West,Zone 6,6,1,4,6542,0,52,0,0,1,270,24.0,15,0,2,4,23,18066
1,29983.127230433325,South,Zone 6,7,2,4,5035,1,32,0,0,1,69,28.0,17,0,3,2,2,21115
0,43891.21754927407,North,Zone 6,8,3,2,4184,0,39,0,0,0,143,52.0,27,0,0,2,23,33090
0,34732.149217713966,North,Zone 5,5,0,3,4784,0,15,0,0,1,265,42.0,20,0,3,3,24,25133
0,28656.470037208215,North,Zone 5,7,0,3,4059,1,25,0,0,1,67,21.0,16,0,0,1,14,21120
0,45816.27079643013,West,Zone 6,3,1,3,5177,1,24,0,0,0,140,29.0,27,0,3,5,23,35118
0,27192.37695049243,South,Zone 2,3,1,3,7045,1,57,0,0,1,144,29.0,13,0,3,3,22,18122
0,15850.237054779302,West,Zone 6,1,1,3,5660,0,38,0,0,1,77,32.0,4,0,1,2,15,5055
0,13839.630100617342,North,Zone 2,5,2,2,5956,1,20,0,0,1,183,23.0,4,0,2,2,12,5112
0,23677.999258253578,West,Zone 3,8,2,5,5163,1,16,0,0,0,100,34.0,11,1,1,4,27,13117
0,36195.83862048728,West,Zone 3,4,0,4,8764,0,25,0,0,1,207,26.0,18,1,0,4,19,25098
0,12954.949207892874,West,Zone 4,8,1,4,2648,1,24,0,1,1,262,31.0,0,0,0,0,11,3094
0,27450.20957547829,North,Zone 4,7,1,3,3977,0,66,0,0,1,123,28.0,14,1,1,2,26,17104
0,31770.095511856078,North,Zone 3,6,2,4,3714,1,50,0,0,1,242,31.0,15,0,0,3,19,19124
0,22299.024420440634,West,Zone 5,4,1,3,4426,1,60,0,0,0,156,24.0,9,0,0,4,10,12118
0,60514.20320586682,North,Zone 6,2,0,3,8451,0,69,0,0,0,147,20.0,37,0,3,6,28,50099
0,14674.265482827468,South,Zone 5,5,0,3,4507,1,45,0,0,1,192,28.0,5,0,0,1,10,6099
0,36837.63668701062,North,Zone 4,4,1,3,5157,0,59,0,0,0,97,28.0,20,1,3,4,26,26067
0,33681.72998530006,West,Zone 6,0,1,2,3053,1,28,0,0,1,106,25.0,20,0,1,2,23,23133
0,41883.58002486186,North,Zone 5,8,0,2,4605,0,33,0,0,1,76,26.0,25,1,0,5,14,32099
0,39312.002103146835,West,Zone 4,4,0,4,4711,0,16,0,0,0,129,16.0,21,1,4,3,11,29055
0,26228.469680586993,West,Zone 3,1,1,2,4693,1,70,0,0,0,218,36.0,15,0,1,2,19,17117
0,29574.861176765764,North,Zone 2,2,0,2,5292,1,34,0,0,0,245,28.0,15,1,2,2,1,19149
0,42008.885448643225,North,Zone 5,5,2,2,6189,0,41,0,0,0,185,20.0,25,0,0,5,14,31106
0,26687.518176022542,South,Zone 2,0,0,4,4301,0,15,0,0,0,254,19.0,12,0,3,5,32,17135
0,38729.46569049357,South,Zone 6,0,0,2,4205,1,43,0,0,0,261,28.0,25,0,2,2,29,29094
0,20151.20177187834,North,Zone 3,4,1,2,4252,1,32,0,0,0,114,28.0,9,0,1,2,19,11072
0,26104.263261432294,North,Zone 6,7,1,2,6725,1,37,0,0,0,69,28.0,11,0,3,2,13,14081
0,31962.993799853833,West,Zone 3,1,0,2,4722,1,48,0,0,0,94,23.0,17,0,1,1,19,21140
0,22000.6068004438,North,Zone 5,0,0,3,5007,1,54,1,0,0,135,29.0,11,0,1,5,24,12080
0,16919.619186038177,South,Zone 3,7,0,2,5956,0,15,0,0,1,189,34.0,5,1,4,3,19,7140
0,13233.69241825522,West,Zone 5,1,1,4,7718,0,64,0,0,0,122,19.0,0,0,0,0,14,5070
